"Weekly Polio Cases, 1928-1969"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1930,23,2,-,0,1,31,0,0,0,0,0,0,-,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,0,1,1,0,0,0,1,0,1,2,0,2,0,0,1,0,0,-,1,0,1,0
1930,24,0,-,0,0,36,0,2,0,0,0,0,-,0,1,0,0,1,0,11,0,0,0,1,2,0,0,0,0,-,0,0,0,2,2,0,3,3,0,2,0,1,1,0,1,0,0,-,0,0,1,0
1930,25,5,-,2,0,51,0,0,0,0,0,0,-,0,0,0,0,0,0,27,0,0,1,0,0,0,0,1,0,-,0,0,0,4,4,2,1,0,0,2,0,3,0,0,2,0,0,-,0,0,0,0
1930,26,2,-,0,0,77,1,1,0,0,0,0,-,0,3,0,0,0,0,8,0,0,1,1,0,0,0,0,0,-,1,0,0,4,6,2,3,1,0,1,0,1,0,2,3,0,0,-,0,0,2,0
1930,27,0,-,0,0,88,1,0,0,0,0,0,-,0,5,11,0,0,0,20,0,0,2,0,10,0,1,0,0,-,1,0,1,1,3,0,4,11,0,1,0,4,0,2,4,0,0,-,2,1,0,0
1930,28,3,-,2,1,99,0,0,0,0,0,1,-,0,3,5,2,9,0,29,0,0,6,1,6,1,0,4,0,-,0,0,3,10,6,0,1,14,0,1,0,1,1,1,1,0,0,-,2,0,0,0
1930,29,1,-,1,4,98,0,0,0,0,0,0,-,0,2,5,2,5,1,15,0,0,6,0,10,2,0,0,0,-,1,2,0,12,7,0,5,1,2,1,0,1,2,1,4,0,0,-,3,1,1,0
1930,30,2,-,3,7,89,1,4,0,0,0,0,-,0,6,0,1,7,0,27,0,1,6,0,16,4,0,0,0,-,0,0,1,15,3,1,3,12,1,5,0,2,1,0,2,0,0,-,0,1,0,0
1930,31,2,-,3,7,89,1,1,1,0,0,0,-,0,47,2,4,6,0,27,0,2,13,2,10,4,3,0,0,-,0,2,1,13,3,0,12,12,1,1,2,2,2,0,2,0,0,2,0,0,1,0
1930,32,0,-,0,6,56,0,0,0,0,0,1,-,0,11,2,1,23,0,27,3,0,23,0,15,3,9,0,1,-,1,1,0,25,4,2,14,9,0,8,0,3,1,0,2,0,0,2,1,1,1,0
1930,33,0,-,1,3,51,6,1,0,0,0,2,-,1,14,4,2,17,0,20,2,1,25,6,25,3,6,0,1,-,0,3,1,48,2,0,19,14,2,9,2,0,4,0,5,0,0,-,1,1,1,0
1930,34,1,-,2,7,62,1,2,0,1,0,0,-,0,8,3,6,30,0,10,2,1,27,5,12,1,8,0,4,-,1,5,1,72,4,2,13,10,0,8,1,0,5,0,4,0,0,-,0,0,3,3
1930,35,3,-,0,8,49,2,3,0,0,0,0,-,0,19,4,6,48,1,13,5,5,23,5,19,4,19,0,6,-,0,1,2,29,2,1,28,8,2,7,1,0,9,2,1,0,0,-,1,1,5,2
1930,36,3,-,0,1,53,4,1,1,1,0,0,-,1,19,7,10,84,0,6,10,2,13,6,11,2,10,1,7,-,2,1,1,47,9,1,55,7,0,9,1,4,5,3,2,0,0,-,6,2,9,3
1930,37,0,-,0,2,56,1,0,0,0,0,1,-,0,36,13,20,71,1,7,10,0,21,10,28,1,12,0,17,-,1,3,0,60,5,1,65,11,1,8,1,1,7,2,2,0,0,-,2,3,8,2
1930,38,1,-,1,1,66,7,8,1,0,0,3,-,1,27,13,18,65,0,8,18,1,26,13,18,2,14,1,22,-,3,2,0,61,1,3,42,6,0,12,6,2,3,1,5,0,0,-,0,1,8,12
1930,39,1,-,1,1,65,4,5,0,0,2,1,-,1,43,6,21,48,1,11,21,2,32,13,17,2,18,0,26,-,1,6,2,65,5,2,100,8,1,10,2,2,4,2,8,2,0,-,3,3,20,7
1930,40,4,-,3,11,68,5,10,0,0,2,3,-,0,23,17,25,87,2,7,9,2,38,20,17,0,18,2,60,-,1,3,2,50,1,3,75,4,2,15,2,2,14,1,8,0,1,-,3,1,14,12
1930,41,3,-,1,4,57,4,10,0,1,0,3,-,0,27,14,21,57,3,3,16,3,53,15,13,2,27,1,15,-,2,9,2,51,1,0,56,6,0,9,2,1,24,5,10,0,0,-,1,3,16,2
1930,42,2,-,0,2,87,4,10,0,1,1,1,-,1,19,16,19,44,5,4,15,4,42,15,20,0,12,1,35,-,1,1,0,50,0,1,96,6,2,10,0,0,8,4,4,0,0,-,3,6,15,2
1930,43,1,-,2,1,72,5,3,0,1,0,1,-,3,28,8,14,43,0,4,11,4,22,20,13,1,13,1,14,-,5,1,0,19,0,1,49,1,2,4,1,1,8,2,4,0,0,-,4,1,8,1
1930,44,8,-,0,5,61,3,4,0,0,0,0,-,1,17,13,12,79,1,1,11,3,33,18,45,0,9,2,12,-,1,1,0,18,0,3,98,1,1,5,0,3,9,1,4,0,2,-,2,3,13,1
1930,45,3,-,0,0,49,4,2,0,0,0,0,-,0,19,4,4,13,2,1,5,2,13,10,26,1,8,2,12,-,1,2,3,20,3,3,43,1,1,5,0,0,5,0,12,0,0,-,1,4,7,0
1930,46,3,-,1,0,44,4,2,0,0,0,0,-,1,15,8,10,10,0,0,3,1,14,10,11,0,4,0,15,-,1,3,1,16,0,2,52,0,0,7,0,2,8,1,3,0,0,-,0,1,13,2
1930,47,2,-,1,2,24,1,1,0,0,0,0,-,0,6,2,14,10,1,3,3,3,9,4,8,0,9,0,15,-,0,0,3,11,0,1,18,2,1,5,0,2,4,0,7,0,0,-,1,2,5,4
1930,48,3,-,1,2,27,2,0,0,0,0,0,-,0,11,2,0,4,2,3,2,0,14,6,2,0,3,1,5,-,0,1,0,4,1,0,17,0,0,1,0,0,1,1,4,0,0,-,0,0,3,0
1930,49,0,-,0,0,12,0,1,1,0,0,1,-,0,9,1,2,5,2,0,1,1,5,5,7,1,2,0,5,-,0,1,2,8,1,1,16,0,2,1,0,0,5,0,4,0,0,-,2,0,4,0
1930,50,0,-,0,2,15,2,0,0,0,0,0,-,0,5,1,4,3,0,0,2,0,6,3,2,0,0,0,3,-,0,0,1,4,1,0,11,2,1,1,0,0,4,1,3,0,0,-,1,0,2,0
1930,51,0,-,0,0,19,0,0,0,1,1,0,-,1,6,0,3,1,1,0,0,0,8,3,7,0,1,0,3,-,0,1,1,3,1,0,3,1,0,5,0,1,2,0,4,0,0,-,0,2,12,0
1930,52,2,-,0,0,12,0,0,0,1,0,0,-,1,4,0,2,2,0,1,3,0,6,0,3,0,0,0,2,-,0,0,0,1,1,1,2,0,2,1,0,1,1,0,0,0,0,-,1,1,1,1
1931,1,0,-,0,0,5,0,0,0,0,0,0,-,0,3,1,4,2,1,1,0,0,2,0,0,2,2,0,2,-,0,1,0,3,0,1,4,0,0,2,0,0,0,1,1,0,0,-,0,0,1,1
1931,2,0,-,0,0,10,0,0,0,0,1,1,-,0,9,1,0,0,0,1,1,0,2,2,2,0,2,0,1,-,0,0,1,7,2,0,7,1,0,4,1,7,0,1,1,0,0,-,1,0,3,0
1931,3,3,-,0,1,7,0,0,0,0,0,0,-,1,4,1,1,0,0,1,4,1,3,1,2,0,2,0,3,-,0,0,0,0,1,2,1,0,1,2,1,1,1,0,0,0,0,2,1,0,0,1
1931,4,0,-,1,0,6,1,0,0,0,0,0,-,0,4,1,2,1,0,0,1,0,1,1,1,1,2,0,1,-,0,0,0,1,2,0,4,2,0,1,0,1,0,0,0,0,0,-,0,0,1,0
1931,5,0,-,0,1,6,0,0,0,0,0,0,-,0,4,0,1,0,0,2,0,0,1,0,2,1,0,0,1,-,0,0,0,0,1,0,1,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0
1931,6,0,-,0,1,6,0,0,0,0,0,0,-,0,3,0,0,0,1,1,0,0,1,2,1,0,0,0,0,-,0,0,0,4,1,0,2,1,0,2,0,1,1,0,0,0,0,-,1,1,0,0
1931,7,3,-,0,1,6,0,0,0,0,0,0,-,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,-,0,0,0,3,0,0,1,1,2,1,0,1,0,0,0,0,0,-,0,0,0,0
1931,8,0,-,0,0,3,0,0,0,0,0,1,-,0,1,0,0,1,0,0,0,1,2,1,3,0,0,1,0,-,0,0,0,2,0,0,3,0,1,0,0,1,0,0,0,0,0,-,0,1,0,0
1931,9,1,-,0,0,12,1,0,0,0,0,0,-,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-,0,0,0,1,0,0,2,0,0,0,0,2,0,0,5,0,0,-,1,2,3,0
1931,10,0,-,0,0,2,0,0,0,0,0,0,-,0,4,0,1,3,0,0,0,0,2,1,0,0,0,0,0,-,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,3,0
1931,11,1,-,0,0,1,0,0,0,0,0,1,-,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,-,0,0,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,-,0,0,1,0
1931,12,0,-,0,0,2,0,0,0,0,0,0,-,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-,0,1,0,2,0,0,4,0,0,1,0,2,0,0,0,0,0,-,0,0,0,0
1931,13,0,-,0,0,2,0,0,0,0,0,0,-,0,1,1,0,1,0,0,2,0,2,1,2,0,0,0,1,-,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,-,0,0,0,0
1931,14,0,-,0,0,4,0,0,0,0,0,1,-,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,-,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0,0,-,0,0,1,0
1931,15,0,-,0,2,4,0,0,0,0,1,0,-,0,1,1,0,0,0,0,1,1,1,3,0,0,0,0,0,-,0,0,1,2,0,0,1,0,0,1,0,1,1,0,0,0,0,-,0,1,1,0
1931,16,0,-,0,0,7,0,0,0,0,0,0,-,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,-,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,-,0,0,1,0
1931,17,0,-,0,0,4,0,0,0,0,0,0,-,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-,0,1,0,1,1,0,1,0,0,0,0,1,3,2,0,0,0,-,1,3,1,0
1931,18,1,-,1,1,1,0,0,0,0,1,0,-,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,-,0,0,0,5,0,0,2,0,0,0,0,0,0,1,3,0,0,-,2,0,1,0
1931,19,4,-,0,0,4,0,0,0,0,0,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,0,0,0,4,0,0,1,0,0,3,0,1,1,0,0,0,0,-,0,0,1,0
1931,20,1,-,0,0,3,0,0,0,0,0,0,-,0,1,0,0,0,0,0,0,2,2,0,2,0,0,0,0,-,0,1,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,-,0,0,0,0
1931,21,0,-,0,0,3,0,0,0,0,0,0,-,0,1,0,0,0,1,3,0,0,1,0,2,3,1,0,0,-,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,-,0,0,1,0
1931,22,1,-,0,0,9,0,1,0,0,0,1,-,0,0,0,1,1,0,0,0,0,3,1,0,0,1,0,0,-,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,-,0,1,0,0
1931,23,1,-,0,1,5,2,0,0,0,0,1,-,1,1,0,0,0,0,1,0,0,2,3,2,0,1,1,0,-,0,0,0,5,0,2,1,1,0,1,0,3,1,1,0,0,0,-,1,0,1,0
1931,24,1,-,0,0,6,0,0,0,0,0,0,-,0,0,1,0,0,0,0,0,0,2,3,1,3,1,1,0,-,0,0,0,6,1,1,0,2,0,2,0,5,0,0,1,0,0,-,0,0,0,0
1931,25,1,-,0,0,4,0,2,0,0,1,1,-,0,2,1,0,0,1,2,0,0,5,1,1,0,0,1,0,-,0,1,0,7,2,1,2,1,0,0,0,1,0,0,0,0,0,-,0,2,0,0
1931,26,0,-,0,1,5,0,2,0,0,0,1,-,0,4,0,0,2,0,1,2,0,5,2,0,0,1,0,0,-,0,0,0,5,2,0,5,0,0,1,0,0,0,0,2,0,1,-,0,0,2,1
1931,27,4,-,0,0,6,0,7,0,0,1,1,-,0,2,0,0,0,0,0,0,0,6,0,1,4,0,0,1,-,0,3,0,36,4,0,0,0,0,3,1,4,2,0,0,0,0,-,1,0,3,0
1931,28,1,-,0,0,3,0,5,0,0,0,0,-,0,3,0,0,1,0,0,0,0,16,7,1,2,0,0,0,-,1,1,0,57,1,0,1,1,0,1,0,2,1,1,2,0,1,-,1,0,6,0
1931,29,1,-,0,0,4,0,11,0,0,0,0,-,0,12,0,1,3,0,1,1,-,16,9,3,0,0,1,0,-,0,14,0,204,2,0,1,2,0,7,0,2,0,1,1,0,0,-,2,1,6,0
1931,30,0,-,0,0,3,1,37,0,1,1,1,-,0,15,0,1,0,0,1,4,0,25,13,10,1,2,1,0,-,1,16,1,433,1,0,1,1,0,1,8,3,0,1,2,0,0,-,0,1,11,0
1931,31,0,-,1,0,9,0,97,1,1,0,3,-,0,15,1,3,0,2,0,7,1,67,17,13,0,7,2,0,-,0,55,1,676,5,1,5,1,0,1,16,0,0,2,4,0,0,-,4,1,10,0
1931,32,0,-,0,0,2,0,67,0,1,0,1,-,0,26,3,1,0,0,0,2,1,90,33,29,1,0,1,0,-,3,97,0,600,10,0,9,1,0,8,18,0,1,0,1,0,5,-,3,2,24,0
1931,33,4,-,0,0,3,1,115,0,2,0,0,-,1,36,3,8,1,4,0,7,2,115,68,31,0,3,3,0,-,7,78,-,555,8,2,2,0,0,10,22,1,0,1,0,0,7,-,3,5,26,0
1931,34,0,-,0,1,6,0,134,-,0,0,7,-,0,38,3,8,1,1,0,6,1,135,76,39,2,4,3,1,-,4,103,1,612,4,0,18,0,1,9,20,2,0,1,1,0,5,2,0,10,61,1
1931,35,4,-,1,1,8,0,162,0,0,0,0,-,0,42,4,6,1,1,2,5,5,184,107,50,1,3,2,5,-,2,84,0,554,5,2,6,0,1,20,14,1,2,0,1,0,6,1,4,3,69,1
1931,36,4,-,0,0,7,0,92,0,0,0,1,-,0,39,4,5,1,1,0,2,1,127,114,48,1,2,3,1,-,6,94,1,430,3,5,23,0,0,14,21,0,1,5,1,0,12,2,1,5,83,0
1931,37,1,-,0,0,8,0,101,0,0,0,3,-,0,51,1,7,0,0,3,5,4,139,170,76,2,1,6,5,-,5,98,0,430,7,2,5,1,2,25,12,0,2,6,0,0,7,4,5,4,74,0
1931,38,1,-,0,1,10,0,81,0,2,1,4,-,0,62,3,9,1,2,0,7,5,105,138,62,2,0,5,1,-,2,93,2,327,5,2,14,0,1,49,8,0,1,7,0,1,4,-,4,3,70,0
1931,39,0,-,0,1,4,0,64,1,4,3,0,-,0,51,6,13,0,1,0,8,6,112,112,56,0,5,4,1,-,22,52,1,275,4,3,11,1,0,50,4,2,0,2,1,0,9,2,5,11,47,1
1931,40,0,-,1,0,6,1,45,1,3,0,0,-,0,61,5,13,1,1,1,8,5,72,74,58,0,7,7,1,-,3,50,4,239,7,1,8,0,0,40,5,0,0,3,0,0,6,1,10,3,49,0
1931,41,0,-,1,0,7,0,26,1,0,1,0,-,1,35,4,7,0,1,1,12,2,43,46,60,2,1,0,2,-,2,33,0,160,1,1,8,0,0,28,2,1,2,2,1,0,6,3,4,5,53,0
1931,42,0,-,1,0,6,0,39,0,0,1,0,-,2,32,3,10,0,0,1,11,4,40,41,37,1,2,2,1,-,1,36,0,184,1,2,2,2,2,23,2,0,0,1,3,0,3,1,9,6,37,0
1931,43,1,-,1,1,2,1,12,0,1,1,0,-,0,37,1,11,0,2,0,7,1,39,28,30,0,3,0,1,-,0,26,0,92,4,1,10,0,0,27,3,1,1,2,0,0,6,-,3,4,21,0
1931,44,0,-,0,0,3,0,17,0,0,0,0,-,0,33,3,10,1,1,2,5,2,19,22,30,2,3,1,0,-,0,15,0,74,6,3,4,0,0,17,0,1,2,1,0,0,4,2,2,1,23,0
1931,45,2,-,0,1,5,0,9,0,0,1,0,-,0,27,0,9,1,3,0,8,1,11,12,27,1,0,5,2,-,0,14,0,52,1,0,9,0,1,15,1,3,4,1,1,0,0,-,3,1,10,0
1931,46,1,-,0,1,5,0,3,0,0,0,0,-,0,17,0,5,0,0,0,1,2,14,6,20,0,1,0,2,-,2,13,0,42,3,0,5,1,0,14,0,2,0,0,0,0,4,-,2,0,14,0
1931,47,1,-,1,1,2,0,3,0,0,1,0,-,0,8,0,11,0,1,1,0,2,12,5,4,0,1,1,0,-,0,9,0,16,2,2,1,0,0,10,0,1,0,1,0,1,1,-,2,1,6,0
1931,48,1,-,1,0,5,1,2,0,0,0,0,-,0,20,1,3,1,0,0,1,2,3,3,13,0,0,0,0,-,0,4,0,17,0,0,4,0,0,3,0,0,0,2,1,0,0,2,3,0,3,0
1931,49,8,-,0,0,3,0,4,0,0,0,1,-,0,13,1,3,1,2,0,0,1,7,3,8,0,2,3,0,-,0,3,0,11,0,0,2,3,0,7,1,0,0,0,0,0,2,-,3,0,5,0
1931,50,2,-,0,0,2,0,0,1,0,1,1,-,0,6,0,3,1,0,0,0,0,8,3,9,0,1,1,1,-,0,5,0,15,3,0,3,0,0,9,0,1,0,0,0,0,0,-,1,1,0,0
1931,51,0,-,1,0,1,0,1,0,0,1,0,-,0,2,1,1,0,0,0,0,0,2,4,1,0,1,1,0,-,0,2,1,7,2,0,2,0,1,2,0,0,0,1,-,0,0,1,1,1,1,0
1931,52,0,-,0,0,5,0,0,0,0,0,0,-,0,1,4,3,0,0,1,2,0,1,2,1,1,0,3,1,-,1,0,0,17,0,0,2,0,0,2,0,0,1,1,0,0,0,-,0,1,1,0
1932,1,2,-,0,0,3,1,2,0,1,0,0,-,0,5,0,1,0,3,0,3,0,1,5,3,0,0,0,0,-,0,1,1,9,1,1,0,2,0,1,0,0,0,1,1,0,0,-,0,0,0,0
1932,2,0,-,0,1,2,0,0,0,0,0,0,-,0,6,2,0,0,2,0,1,0,2,1,0,0,0,0,0,-,0,0,1,5,6,0,2,1,0,3,0,1,0,0,1,0,0,-,0,0,1,0
1932,3,2,-,0,0,2,0,1,0,0,1,1,-,0,5,0,1,0,1,1,0,1,2,1,1,1,0,0,1,-,1,1,0,1,2,3,0,0,1,3,0,0,1,0,1,0,0,1,0,0,3,0
1932,4,0,-,0,0,1,1,0,0,0,0,0,-,0,5,0,0,0,0,1,0,1,0,2,0,1,0,1,1,-,0,1,1,7,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0
1932,5,1,-,0,0,3,0,2,0,0,0,2,-,0,10,2,0,0,3,0,0,0,3,0,0,0,1,0,0,-,0,4,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1932,6,2,-,0,0,2,0,0,1,0,0,0,-,0,4,1,0,0,2,0,0,1,0,1,0,0,0,0,0,-,0,2,1,6,1,1,1,0,0,0,0,1,0,0,0,0,0,-,2,2,1,0
1932,7,1,-,0,0,3,1,0,0,0,1,0,-,0,3,0,1,0,2,1,0,0,1,2,0,0,0,0,0,-,0,0,0,5,2,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1932,8,0,-,1,0,3,0,1,0,0,1,0,-,0,3,0,1,0,2,0,0,0,0,1,1,0,0,1,0,-,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,-,1,0,1,0
1932,9,0,-,0,0,5,0,0,0,1,0,0,-,0,0,0,2,1,0,0,0,0,2,0,0,1,0,0,0,-,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-,0,0,0,0
1932,10,0,-,1,0,6,0,0,0,0,0,0,-,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,-,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-,0,1,1,0
1932,11,0,-,0,0,3,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1932,12,0,-,0,0,0,0,0,0,0,0,0,-,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-,0,1,0,2,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0,0,0,0
1932,13,0,-,0,0,4,0,0,0,0,1,0,-,0,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,-,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,2,0
1932,14,0,-,0,0,0,0,1,1,1,0,0,-,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-,0,1,0,1,0,0,1,0,0,3,0,0,1,1,0,0,0,-,0,1,1,0
1932,15,1,-,0,0,3,0,0,0,0,0,0,-,0,3,0,0,0,0,1,0,0,3,1,0,0,0,0,0,-,1,0,0,1,1,1,1,0,0,3,0,0,0,0,1,0,0,-,0,0,0,0
1932,16,1,-,0,0,5,0,0,0,0,0,0,-,0,1,0,2,0,0,3,0,0,0,0,0,0,1,0,0,-,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-,0,0,0,0
1932,17,0,-,0,0,2,0,0,0,0,0,1,-,0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,-,0,1,0,0,2,0,1,0,0,1,0,2,1,2,2,0,0,-,0,0,1,0
1932,18,0,-,0,1,2,0,0,0,1,0,1,-,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,-,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,-,0,0,1,0
1932,19,1,-,0,0,4,0,0,0,0,0,0,-,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-,2,0,2,0
1932,20,0,-,0,0,2,0,0,0,0,0,0,-,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-,0,3,0,2,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1932,21,0,-,0,0,1,0,0,0,0,0,2,-,0,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,-,0,2,0,4,1,2,0,1,0,2,0,1,1,1,1,0,0,-,0,0,1,0
1932,22,0,-,0,0,3,0,2,0,0,0,0,-,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-,0,0,0,3,2,0,3,0,0,1,0,2,0,1,1,0,0,2,0,0,0,0
1932,23,0,-,0,1,1,0,0,0,1,0,0,-,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,1,-,0,0,0,2,2,0,2,0,1,1,0,0,0,1,6,0,0,-,2,0,0,0
1932,24,0,-,0,0,2,0,3,0,0,0,0,-,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,-,0,2,0,3,1,1,4,0,0,0,0,0,0,0,1,1,0,1,2,0,2,0
1932,25,0,-,0,0,5,0,3,0,1,0,0,-,0,1,0,0,2,0,0,0,0,0,2,3,1,0,0,0,-,0,0,0,7,1,0,1,2,0,0,0,2,1,1,4,0,0,-,3,0,2,0
1932,26,0,-,0,0,4,0,1,0,0,0,0,-,0,4,1,0,0,1,1,1,0,2,0,2,0,0,0,0,-,0,0,0,4,3,5,1,0,0,0,0,2,0,0,4,0,0,0,4,0,2,0
1932,27,1,-,0,0,3,0,1,0,0,0,0,-,0,3,1,1,0,1,0,2,0,0,1,2,1,0,0,1,-,0,1,0,3,0,1,3,2,0,4,0,2,0,0,4,0,0,0,3,1,0,1
1932,28,1,-,0,0,2,0,0,0,0,0,0,-,0,4,1,0,1,1,0,0,1,0,0,1,1,1,0,1,-,0,5,0,9,1,1,3,1,0,4,0,0,0,0,2,0,0,2,3,0,0,0
1932,29,1,-,0,0,4,0,2,0,0,0,0,-,0,6,1,0,0,1,0,0,1,5,3,3,0,1,0,0,-,0,2,0,4,0,0,0,0,1,5,0,1,0,0,4,0,0,1,0,1,2,-
1932,30,0,-,0,2,6,0,0,0,0,0,0,-,0,10,0,3,1,2,0,1,0,1,2,3,1,0,0,0,-,0,2,0,6,2,1,5,0,1,19,1,0,0,1,5,0,0,2,1,1,4,0
1932,31,3,-,0,0,4,0,0,0,0,0,2,-,0,10,0,2,3,1,2,1,3,2,7,6,0,1,0,0,-,1,7,0,12,0,2,2,0,1,17,2,5,0,0,2,0,0,2,0,0,1,0
1932,32,0,-,1,1,5,1,0,0,0,0,0,-,0,6,0,3,0,1,3,3,2,2,3,5,0,1,0,1,-,0,15,0,17,2,0,7,2,0,71,0,1,0,4,0,0,0,1,1,2,1,0
1932,33,0,-,0,1,6,0,2,0,0,0,0,-,0,5,0,1,1,2,1,3,0,4,3,8,0,0,0,1,-,0,19,0,27,0,1,1,0,0,88,0,1,1,1,2,0,0,3,0,1,2,2
1932,34,1,-,1,1,2,1,1,0,1,0,0,-,0,6,0,1,2,0,1,0,2,1,5,7,1,0,0,1,-,0,33,0,22,1,4,0,0,2,136,2,4,2,3,0,0,0,2,2,4,1,0
1932,35,5,-,0,2,9,0,3,3,8,0,0,-,0,11,0,3,6,0,2,0,1,2,7,11,0,0,0,0,-,0,33,1,20,1,0,6,2,0,113,0,2,1,4,0,0,0,1,0,4,1,0
1932,36,0,-,0,0,4,0,2,2,3,0,0,-,0,8,1,7,0,2,0,1,2,4,9,9,0,1,0,2,-,0,39,1,20,3,2,2,0,0,136,2,1,1,1,4,0,0,5,1,8,1,0
1932,37,0,-,0,0,3,0,0,2,0,0,0,-,0,7,0,1,2,0,2,1,7,4,10,8,0,0,0,6,-,0,40,1,20,2,1,4,3,1,145,1,2,0,1,1,0,1,1,1,5,3,0
1932,38,2,-,1,0,3,0,0,0,2,0,0,-,0,8,0,1,5,2,3,5,2,2,5,2,0,0,0,0,-,2,51,1,18,2,0,0,2,1,156,0,2,0,2,0,0,0,3,5,3,2,0
1932,39,1,-,0,0,5,0,1,0,2,0,0,-,0,8,1,2,2,1,2,1,0,2,8,9,1,0,1,0,-,0,22,0,16,0,2,3,1,1,110,0,0,0,0,3,0,0,2,3,4,2,1
1932,40,2,-,0,0,5,0,0,0,3,0,0,-,0,7,3,3,2,3,6,12,1,3,3,5,5,0,0,1,-,0,23,1,17,2,2,2,0,0,61,0,0,0,5,4,0,0,1,3,1,2,0
1932,41,2,-,2,0,3,0,1,1,2,0,0,-,0,5,1,5,0,2,0,5,2,0,1,4,2,0,0,3,-,0,12,0,13,1,0,2,0,1,0,0,1,0,1,8,0,1,3,14,0,1,0
1932,42,0,-,0,0,4,0,0,0,4,2,2,-,0,8,1,2,2,0,0,6,1,0,6,4,0,0,0,0,-,0,12,0,9,1,0,1,0,4,32,0,0,0,1,1,0,0,4,0,1,2,0
1932,43,1,-,0,3,4,1,2,1,1,0,1,-,1,6,1,0,1,3,0,3,0,1,1,3,0,1,0,4,-,0,8,0,7,1,0,1,2,1,32,0,0,0,4,2,0,0,3,1,0,3,0
1932,44,0,-,0,1,5,1,0,0,1,0,0,-,0,4,0,0,1,1,0,7,4,0,1,3,1,0,0,0,-,0,6,0,5,3,1,4,1,1,20,0,1,1,4,1,0,0,1,2,1,1,0
